jsrq,cjsj,jsbh,spdm,spmc,pzdl,jsj,jsl,phl,jysbh,qylb,ppdm,jysmc,sjghl,ghydl,wtlx,lldk,sjdk,yhkje,djdk,dyje,ghsjdk,ghdyje,dbdk,jsfs,jszt,drsj,sjsj,byzd1,byzd2
2017/03/10,10:50:20,00000009,CU010101,大场-BK,铜,46080,100,99.868,00000047,大场,BK,上海京慧诚国际贸易有限公司,99.868,-0.132,委买,4608000,4601917.44,4601917.44,0,-6082.56,4601917.44,-6082.56,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,10:52:20,00000010,CU010052,诚骋-RT,铜,46060,100,100.396,00000000,诚骋,RT,上海迈科金属资源有限公司,100.396,0.396,委卖,4606000,4624239.76,4624239.76,0,18239.76,4624239.76,18239.76,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,10:52:20,00000010,CU010052,诚骋-RT,铜,46060,100,100.396,00000006,诚骋,RT,上海金田铜业有限公司,100.396,0.396,委买,4606000,4624239.76,4624239.76,0,18239.76,4624239.76,18239.76,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,10:58:21,00000011,CU010101,大场-BK,铜,46090,100,100.024,00000000,大场,BK,上海迈科金属资源有限公司,100.024,0.024,委卖,4609000,4610106.16,4610106.16,0,1106.16,4610106.16,1106.16,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,10:58:21,00000011,CU010101,大场-BK,铜,46090,100,100.024,00000030,大场,BK,上海忠翼金属有限公司,100.024,0.024,委买,4609000,4610106.16,4610106.16,0,1106.16,4610106.16,1106.16,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,10:58:41,00000012,CU010053,诚骋-SMCV,铜,46050,100,99.738,00000000,诚骋,SMCV,上海迈科金属资源有限公司,99.738,-0.262,委卖,4605000,4592934.9,4592934.9,0,-12065.1,4592934.9,-12065.1,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,10:58:41,00000012,CU010053,诚骋-SMCV,铜,46050,100,99.738,00000030,诚骋,SMCV,上海忠翼金属有限公司,99.738,-0.262,委买,4605000,4592934.9,4592934.9,0,-12065.1,4592934.9,-12065.1,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:07:22,00000013,CU010056,诚骋-SR-P,铜,46150,100,101.497,00000000,诚骋,SR-P,上海迈科金属资源有限公司,101.497,1.497,委卖,4615000,4684086.55,4684086.55,0,69086.55,4684086.55,69086.55,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:07:22,00000013,CU010056,诚骋-SR-P,铜,46150,100,101.497,00000047,诚骋,SR-P,上海京慧诚国际贸易有限公司,101.497,1.497,委买,4615000,4684086.55,4684086.55,0,69086.55,4684086.55,69086.55,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:07:52,00000014,CU010056,诚骋-SR-P,铜,46150,100,101.479,00000000,诚骋,SR-P,上海迈科金属资源有限公司,101.479,1.479,委卖,4615000,4683255.85,4683255.85,0,68255.85,4683255.85,68255.85,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:07:52,00000014,CU010056,诚骋-SR-P,铜,46150,100,101.479,00000047,诚骋,SR-P,上海京慧诚国际贸易有限公司,101.479,1.479,委买,4615000,4683255.85,4683255.85,0,68255.85,4683255.85,68255.85,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:08:32,00000015,CU010101,大场-BK,铜,46120,100,99.686,00000000,大场,BK,上海迈科金属资源有限公司,99.686,-0.314,委卖,4612000,4597518.32,4597518.32,0,-14481.68,4597518.32,-14481.68,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:08:32,00000015,CU010101,大场-BK,铜,46120,100,99.686,00000047,大场,BK,上海京慧诚国际贸易有限公司,99.686,-0.314,委买,4612000,4597518.32,4597518.32,0,-14481.68,4597518.32,-14481.68,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:08:52,00000016,CU010545,诚骋-DJ-B,铜,46160,50,50.1135,00000000,诚骋,DJ-B,上海迈科金属资源有限公司,50.1135,0.1135,委卖,2308000,2313239.16,2313239.16,0,5239.16,2313239.16,5239.16,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:08:52,00000016,CU010545,诚骋-DJ-B,铜,46160,50,50.1135,00000052,诚骋,DJ-B,东方集团物产有限公司,50.1135,0.1135,委买,2308000,2313239.16,2313239.16,0,5239.16,2313239.16,5239.16,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:12:52,00000017,CU010044,诚骋-OLEN,铜,46120,100,100.4275,00000000,诚骋,OLEN,上海迈科金属资源有限公司,100.4275,0.4275,委卖,4612000,4631716.3,4631716.3,0,19716.3,4631716.3,19716.3,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:12:52,00000017,CU010044,诚骋-OLEN,铜,46120,100,100.4275,00000047,诚骋,OLEN,上海京慧诚国际贸易有限公司,100.4275,0.4275,委买,4612000,4631716.3,4631716.3,0,19716.3,4631716.3,19716.3,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:14:02,00000018,CU010056,诚骋-SR-P,铜,46140,55,54.594,00000000,诚骋,SR-P,上海迈科金属资源有限公司,54.594,-0.406,委卖,2537700,2518967.16,2518967.16,0,-18732.84,2518967.16,-18732.84,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:14:02,00000018,CU010056,诚骋-SR-P,铜,46140,55,54.594,00000052,诚骋,SR-P,东方集团物产有限公司,54.594,-0.406,委买,2537700,2518967.16,2518967.16,0,-18732.84,2518967.16,-18732.84,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:14:02,00000019,CU010055,诚骋-SPENCE,铜,46090,50,48.333,00000000,诚骋,SPENCE,上海迈科金属资源有限公司,48.333,-1.667,委卖,2304500,2227667.97,2227667.97,0,-76832.03,2227667.97,-76832.03,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:14:02,00000019,CU010055,诚骋-SPENCE,铜,46090,50,48.333,00000007,诚骋,SPENCE,上海迈科迪信投资管理有限公司,48.333,-1.667,委买,2304500,2227667.97,2227667.97,0,-76832.03,2227667.97,-76832.03,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:15:13,00000020,CU010044,诚骋-OLEN,铜,46110,100,98.696,00000000,诚骋,OLEN,上海迈科金属资源有限公司,98.696,-1.304,委卖,4611000,4550872.56,4550872.56,0,-60127.44,4550872.56,-60127.44,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:15:13,00000020,CU010044,诚骋-OLEN,铜,46110,100,98.696,00000047,诚骋,OLEN,上海京慧诚国际贸易有限公司,98.696,-1.304,委买,4611000,4550872.56,4550872.56,0,-60127.44,4550872.56,-60127.44,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:15:13,00000021,CU010050,诚骋-PSR,铜,46100,100,101.758,00000000,诚骋,PSR,上海迈科金属资源有限公司,101.758,1.758,委卖,4610000,4691043.8,4691043.8,0,81043.8,4691043.8,81043.8,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:15:13,00000021,CU010050,诚骋-PSR,铜,46100,100,101.758,00000047,诚骋,PSR,上海京慧诚国际贸易有限公司,101.758,1.758,委买,4610000,4691043.8,4691043.8,0,81043.8,4691043.8,81043.8,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:15:43,00000022,CU010050,诚骋-PSR,铜,46100,100,99.114,00000000,诚骋,PSR,上海迈科金属资源有限公司,99.114,-0.886,委卖,4610000,4569155.4,4569155.4,0,-40844.6,4569155.4,-40844.6,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:15:43,00000022,CU010050,诚骋-PSR,铜,46100,100,99.114,00000047,诚骋,PSR,上海京慧诚国际贸易有限公司,99.114,-0.886,委买,4610000,4569155.4,4569155.4,0,-40844.6,4569155.4,-40844.6,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:20:43,00000023,CU010052,诚骋-RT,铜,46010,100,100.291,00000000,诚骋,RT,上海迈科金属资源有限公司,100.291,0.291,委卖,4601000,4614388.91,4614388.91,0,13388.91,4614388.91,13388.91,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:20:43,00000023,CU010052,诚骋-RT,铜,46010,100,100.291,00000047,诚骋,RT,上海京慧诚国际贸易有限公司,100.291,0.291,委买,4601000,4614388.91,4614388.91,0,13388.91,4614388.91,13388.91,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:23:33,00000024,CU010056,诚骋-SR-P,铜,46060,40,39.674,00000000,诚骋,SR-P,上海迈科金属资源有限公司,39.674,-0.326,委卖,1842400,1827384.44,1827384.44,0,-15015.56,1827384.44,-15015.56,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,11:23:33,00000024,CU010056,诚骋-SR-P,铜,46060,40,39.674,00000047,诚骋,SR-P,上海京慧诚国际贸易有限公司,39.674,-0.326,委买,1842400,1827384.44,1827384.44,0,-15015.56,1827384.44,-15015.56,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,13:30:05,00000025,CU010055,诚骋-SPENCE,铜,46000,50,48.299,00000000,诚骋,SPENCE,上海迈科金属资源有限公司,48.299,-1.701,委卖,2300000,2221754,2221754,0,-78246,2221754,-78246,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,13:30:05,00000025,CU010055,诚骋-SPENCE,铜,46000,50,48.299,00000006,诚骋,SPENCE,上海金田铜业有限公司,48.299,-1.701,委买,2300000,2221754,2221754,0,-78246,2221754,-78246,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,13:30:05,00000026,CU010055,诚骋-SPENCE,铜,46000,10,9.976,00000000,诚骋,SPENCE,上海迈科金属资源有限公司,9.976,-0.024,委卖,460000,458896,458896,0,-1104,458896,-1104,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,13:30:05,00000026,CU010055,诚骋-SPENCE,铜,46000,10,9.976,00000006,诚骋,SPENCE,上海金田铜业有限公司,9.976,-0.024,委买,460000,458896,458896,0,-1104,458896,-1104,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,13:53:17,00000028,CU010008,诚骋-CBM,铜,46150,100,100.85,00000000,诚骋,CBM,上海迈科金属资源有限公司,100.85,0.85,委卖,4615000,4654227.5,4654227.5,0,39227.5,4654227.5,39227.5,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,13:53:17,00000028,CU010008,诚骋-CBM,铜,46150,100,100.85,00000047,诚骋,CBM,上海京慧诚国际贸易有限公司,100.85,0.85,委买,4615000,4654227.5,4654227.5,0,39227.5,4654227.5,39227.5,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:03:48,00000029,CU010008,诚骋-CBM,铜,46170,50,48.414,00000000,诚骋,CBM,上海迈科金属资源有限公司,48.414,-1.586,委卖,2308500,2235274.38,2235274.38,0,-73225.62,2235274.38,-73225.62,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:03:48,00000029,CU010008,诚骋-CBM,铜,46170,50,48.414,00000006,诚骋,CBM,上海金田铜业有限公司,48.414,-1.586,委买,2308500,2235274.38,2235274.38,0,-73225.62,2235274.38,-73225.62,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:09:49,00000030,CU010008,诚骋-CBM,铜,46170,100,100.353,00000000,诚骋,CBM,上海迈科金属资源有限公司,100.353,0.353,委卖,4617000,4633298.01,4633298.01,0,16298.01,4633298.01,16298.01,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:09:49,00000030,CU010008,诚骋-CBM,铜,46170,100,100.353,00000006,诚骋,CBM,上海金田铜业有限公司,100.353,0.353,委买,4617000,4633298.01,4633298.01,0,16298.01,4633298.01,16298.01,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:14:29,00000031,CU010101,大场-BK,铜,46150,100,99.231,00000000,大场,BK,上海迈科金属资源有限公司,99.231,-0.769,委卖,4615000,4579510.65,4579510.65,0,-35489.35,4579510.65,-35489.35,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:14:29,00000031,CU010101,大场-BK,铜,46150,100,99.231,00000047,大场,BK,上海京慧诚国际贸易有限公司,99.231,-0.769,委买,4615000,4579510.65,4579510.65,0,-35489.35,4579510.65,-35489.35,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:14:39,00000032,CU010101,大场-BK,铜,46150,10,10.003,00000000,大场,BK,上海迈科金属资源有限公司,10.003,0.003,委卖,461500,461638.45,461638.45,0,138.45,461638.45,138.45,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:14:39,00000032,CU010101,大场-BK,铜,46150,10,10.003,00000006,大场,BK,上海金田铜业有限公司,10.003,0.003,委买,461500,461638.45,461638.45,0,138.45,461638.45,138.45,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:14:59,00000033,CU010101,大场-BK,铜,46150,90,89.567,00000000,大场,BK,上海迈科金属资源有限公司,89.567,-0.433,委卖,4153500,4133517.05,4133517.05,0,-19982.95,4133517.05,-19982.95,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:14:59,00000033,CU010101,大场-BK,铜,46150,90,89.567,00000047,大场,BK,上海京慧诚国际贸易有限公司,89.567,-0.433,委买,4153500,4133517.05,4133517.05,0,-19982.95,4133517.05,-19982.95,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:23:00,00000034,CU010050,诚骋-PSR,铜,46250,100,99.637,00000000,诚骋,PSR,上海迈科金属资源有限公司,99.637,-0.363,委卖,4625000,4608211.25,4608211.25,0,-16788.75,4608211.25,-16788.75,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:23:00,00000034,CU010050,诚骋-PSR,铜,46250,100,99.637,00000047,诚骋,PSR,上海京慧诚国际贸易有限公司,99.637,-0.363,委买,4625000,4608211.25,4608211.25,0,-16788.75,4608211.25,-16788.75,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:23:30,00000035,CU010044,诚骋-OLEN,铜,46250,100,100.216,00000000,诚骋,OLEN,上海迈科金属资源有限公司,100.216,0.216,委卖,4625000,4634990,4634990,0,9990,4634990,9990,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:23:30,00000035,CU010044,诚骋-OLEN,铜,46250,100,100.216,00000047,诚骋,OLEN,上海京慧诚国际贸易有限公司,100.216,0.216,委买,4625000,4634990,4634990,0,9990,4634990,9990,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:35:01,00000036,CU010101,大场-BK,铜,46250,100,99.372,00000000,大场,BK,上海迈科金属资源有限公司,99.372,-0.628,委卖,4625000,4595955,4595955,0,-29045,4595955,-29045,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:35:01,00000036,CU010101,大场-BK,铜,46250,100,99.372,00000047,大场,BK,上海京慧诚国际贸易有限公司,99.372,-0.628,委买,4625000,4595955,4595955,0,-29045,4595955,-29045,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:38:41,00000037,CU010008,诚骋-CBM,铜,46260,100,99.134,00000000,诚骋,CBM,上海迈科金属资源有限公司,99.134,-0.866,委卖,4626000,4585938.84,4585938.84,0,-40061.16,4585938.84,-40061.16,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:38:41,00000037,CU010008,诚骋-CBM,铜,46260,100,99.134,00000047,诚骋,CBM,上海京慧诚国际贸易有限公司,99.134,-0.866,委买,4626000,4585938.84,4585938.84,0,-40061.16,4585938.84,-40061.16,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:49:52,00000038,CU010053,诚骋-SMCV,铜,46230,100,98.074,00000000,诚骋,SMCV,上海迈科金属资源有限公司,98.074,-1.926,委卖,4623000,4533961.02,4533961.02,0,-89038.98,4533961.02,-89038.98,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:49:52,00000038,CU010053,诚骋-SMCV,铜,46230,100,98.074,00000047,诚骋,SMCV,上海京慧诚国际贸易有限公司,98.074,-1.926,委买,4623000,4533961.02,4533961.02,0,-89038.98,4533961.02,-89038.98,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:55:13,00000039,CU010055,诚骋-SPENCE,铜,46240,100,98.856,00000000,诚骋,SPENCE,上海迈科金属资源有限公司,98.856,-1.144,委卖,4624000,4571101.44,4571101.44,0,-52898.56,4571101.44,-52898.56,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:55:13,00000039,CU010055,诚骋-SPENCE,铜,46240,100,98.856,00000047,诚骋,SPENCE,上海京慧诚国际贸易有限公司,98.856,-1.144,委买,4624000,4571101.44,4571101.44,0,-52898.56,4571101.44,-52898.56,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:59:13,00000040,CU010063,诚骋-UMMC,铜,46200,100,99.958,00000000,诚骋,UMMC,上海迈科金属资源有限公司,99.958,-0.042,委卖,4620000,4618059.6,4618059.6,0,-1940.4,4618059.6,-1940.4,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/10,14:59:13,00000040,CU010063,诚骋-UMMC,铜,46200,100,99.958,00000021,诚骋,UMMC,上海瑞禾贸易有限公司,99.958,-0.042,委买,4620000,4618059.6,4618059.6,0,-1940.4,4618059.6,-1940.4,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,09:46:46,00000001,CU010101,大场-BK,铜,46580,100,99.766,00000000,大场,BK,上海迈科金属资源有限公司,99.766,-0.234,委卖,4658000,4647100.28,4647100.28,0,-10899.72,4647100.28,-10899.72,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,09:46:46,00000001,CU010101,大场-BK,铜,46580,100,99.766,00000006,大场,BK,上海金田铜业有限公司,99.766,-0.234,委买,4658000,4647100.28,4647100.28,0,-10899.72,4647100.28,-10899.72,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,09:48:36,00000002,CU010053,诚骋-SMCV,铜,46540,100,99.952,00000000,诚骋,SMCV,上海迈科金属资源有限公司,99.952,-0.048,委卖,4654000,4651766.08,4651766.08,0,-2233.92,4651766.08,-2233.92,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,09:48:36,00000002,CU010053,诚骋-SMCV,铜,46540,100,99.952,00000021,诚骋,SMCV,上海瑞禾贸易有限公司,99.952,-0.048,委买,4654000,4651766.08,4651766.08,0,-2233.92,4651766.08,-2233.92,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,09:48:36,00000003,CU010101,大场-BK,铜,46570,100,99.116,00000000,大场,BK,上海迈科金属资源有限公司,99.116,-0.884,委卖,4657000,4615832.12,4615832.12,0,-41167.88,4615832.12,-41167.88,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,09:48:36,00000003,CU010101,大场-BK,铜,46570,100,99.116,00000047,大场,BK,上海京慧诚国际贸易有限公司,99.116,-0.884,委买,4657000,4615832.12,4615832.12,0,-41167.88,4615832.12,-41167.88,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,09:50:36,00000004,CU010050,诚骋-PSR,铜,46560,100,99.471,00000000,诚骋,PSR,上海迈科金属资源有限公司,99.471,-0.529,委卖,4656000,4631369.76,4631369.76,0,-24630.24,4631369.76,-24630.24,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,09:50:36,00000004,CU010050,诚骋-PSR,铜,46560,100,99.471,00000047,诚骋,PSR,上海京慧诚国际贸易有限公司,99.471,-0.529,委买,4656000,4631369.76,4631369.76,0,-24630.24,4631369.76,-24630.24,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,09:52:07,00000005,CU010008,诚骋-CBM,铜,46560,100,100.64,00000000,诚骋,CBM,上海迈科金属资源有限公司,100.64,0.64,委卖,4656000,4685798.4,4685798.4,0,29798.4,4685798.4,29798.4,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,09:52:07,00000005,CU010008,诚骋-CBM,铜,46560,100,100.64,00000047,诚骋,CBM,上海京慧诚国际贸易有限公司,100.64,0.64,委买,4656000,4685798.4,4685798.4,0,29798.4,4685798.4,29798.4,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,10:01:19,00000006,CU010008,诚骋-CBM,铜,46510,60,61.817,00000000,诚骋,CBM,上海迈科金属资源有限公司,61.817,1.817,委卖,2790600,2875108.67,2875108.67,0,84508.67,2875108.67,84508.67,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,10:01:19,00000006,CU010008,诚骋-CBM,铜,46510,60,61.817,00000047,诚骋,CBM,上海京慧诚国际贸易有限公司,61.817,1.817,委买,2790600,2875108.67,2875108.67,0,84508.67,2875108.67,84508.67,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,10:01:29,00000007,CU010050,诚骋-PSR,铜,46510,50,49.599,00000000,诚骋,PSR,上海迈科金属资源有限公司,49.599,-0.401,委卖,2325500,2306849.49,2306849.49,0,-18650.51,2306849.49,-18650.51,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
2017/03/13,10:01:29,00000007,CU010050,诚骋-PSR,铜,46510,50,49.599,00000047,诚骋,PSR,上海京慧诚国际贸易有限公司,49.599,-0.401,委买,2325500,2306849.49,2306849.49,0,-18650.51,2306849.49,-18650.51,0,正常交收,平台开票,2017/10/20 10:55:08,2017/10/19 10:55:08,,
